split,specimen,qoi,time_h,parameter,method,index_type,value,ci_low,ci_high
50/50,C6,normalized_retention,45.714285714285715,alpha,sobol,first,0.8701344794592547,0.855322895021871,0.8870416445004113
50/50,C6,normalized_retention,45.714285714285715,alpha,sobol,total,0.9213447346594977,0.8415793313389549,1.0019054043271869
50/50,C6,normalized_retention,45.714285714285715,alpha,morris,mu_star,0.10039211032849324,,
50/50,C6,normalized_retention,45.714285714285715,alpha,morris,sigma,0.022039969183287753,,
50/50,C6,normalized_retention,45.714285714285715,f_inf,sobol,first,-0.05085954522134317,-0.13020591909628798,0.022463328214511958
50/50,C6,normalized_retention,45.714285714285715,f_inf,sobol,total,3.7451818866487824e-14,3.2527775419168314e-14,4.356380680845953e-14
50/50,C6,normalized_retention,45.714285714285715,f_inf,morris,mu_star,2.1990150600448288e-08,,
50/50,C6,normalized_retention,45.714285714285715,f_inf,morris,sigma,9.050877475146727e-09,,
50/50,C6,normalized_retention,57.142857142857146,k,sobol,first,0.10048683453921403,0.022385565327841656,0.175127816046323
50/50,C6,normalized_retention,57.142857142857146,k,sobol,total,0.1126947689500496,0.09775864533504429,0.12783530000318424
50/50,C6,normalized_retention,57.142857142857146,k,morris,mu_star,0.04844416799852501,,
50/50,C6,normalized_retention,57.142857142857146,k,morris,sigma,0.017315457899699974,,
50/50,C6,normalized_retention,57.142857142857146,alpha,sobol,first,0.8829749623868457,0.869282221462627,0.8983521149984779
50/50,C6,normalized_retention,57.142857142857146,alpha,sobol,total,0.9353434055242565,0.8542034403412196,1.01427245261212
50/50,C6,normalized_retention,57.142857142857146,alpha,morris,mu_star,0.12231318894304963,,
50/50,C6,normalized_retention,57.142857142857146,alpha,morris,sigma,0.027134803329076897,,
50/50,C6,normalized_retention,57.142857142857146,f_inf,sobol,first,-0.051173888119936395,-0.1294617787556311,0.021911664908093306
50/50,C6,normalized_retention,57.142857142857146,f_inf,sobol,total,3.4884702508099305e-14,3.025131176352796e-14,4.05880166398787e-14
50/50,C6,normalized_retention,57.142857142857146,f_inf,morris,mu_star,2.565510302532381e-08,,
50/50,C6,normalized_retention,57.142857142857146,f_inf,morris,sigma,1.0980209892827833e-08,,
50/50,C6,normalized_retention,68.57142857142857,k,sobol,first,0.09003516771233644,0.01267011490933812,0.16585515391447647
50/50,C6,normalized_retention,68.57142857142857,k,sobol,total,0.10365430824805992,0.08987921585373133,0.11782762708973671
50/50,C6,normalized_retention,68.57142857142857,k,morris,mu_star,0.054055173767576736,,
50/50,C6,normalized_retention,68.57142857142857,k,morris,sigma,0.019701720384252795,,
50/50,C6,normalized_retention,68.57142857142857,alpha,sobol,first,0.8923076345114462,0.8794909224976635,0.9065238850055178
50/50,C6,normalized_retention,68.57142857142857,alpha,sobol,total,0.9452137454207163,0.8631764122725295,1.023593234203772
50/50,C6,normalized_retention,68.57142857142857,alpha,morris,mu_star,0.1429076355484947,,
50/50,C6,normalized_retention,68.57142857142857,alpha,morris,sigma,0.03183406784262832,,
50/50,C6,normalized_retention,68.57142857142857,f_inf,sobol,first,-0.0513253721373752,-0.12929813412963653,0.02336273675086825
50/50,C6,normalized_retention,68.57142857142857,f_inf,sobol,total,3.313156648348083e-14,2.8699952229203867e-14,3.864309781012263e-14
50/50,C6,normalized_retention,68.57142857142857,f_inf,morris,mu_star,2.9043538657402834e-08,,
50/50,C6,normalized_retention,68.57142857142857,f_inf,morris,sigma,1.2784338956289655e-08,,
50/50,C6,normalized_retention,80.0,k,sobol,first,0.08200282761776523,0.0053529216048044895,0.15870740288960272
50/50,C6,normalized_retention,80.0,k,sobol,total,0.09669592436025382,0.08382509174384334,0.11007525951160456
50/50,C6,normalized_retention,80.0,k,morris,mu_star,0.05909154528264734,,
50/50,C6,normalized_retention,80.0,k,morris,sigma,0.021793438852385195,,
50/50,C6,normalized_retention,80.0,alpha,sobol,first,0.8995132694010861,0.8874168526245431,0.9127988932620554
50/50,C6,normalized_retention,80.0,alpha,sobol,total,0.9525979192664967,0.8699551362683333,1.0314329384829208
50/50,C6,normalized_retention,80.0,alpha,morris,mu_star,0.16231647245656322,,
50/50,C6,normalized_retention,80.0,alpha,morris,sigma,0.03614993739259573,,
50/50,C6,normalized_retention,80.0,f_inf,sobol,first,-0.05139209495067609,-0.1290568410017623,0.02457038143816544
50/50,C6,normalized_retention,80.0,f_inf,sobol,total,3.1866274409520096e-14,2.758301074440131e-14,3.7235719332198524e-14
50/50,C6,normalized_retention,80.0,f_inf,morris,mu_star,3.22044975353819e-08,,
50/50,C6,normalized_retention,80.0,f_inf,morris,sigma,1.4475740242978374e-08,,
50/50,C6,normalized_retention,91.42857142857143,k,sobol,first,0.07556262106804723,-0.0007390067895949419,0.1529475591561333
50/50,C6,normalized_retention,91.42857142857143,k,sobol,total,0.09110910187114779,0.07897169880279728,0.10381518046821116
50/50,C6,normalized_retention,91.42857142857143,k,morris,mu_star,0.0636403738526902,,
50/50,C6,normalized_retention,91.42857142857143,k,morris,sigma,0.023624218413163263,,
50/50,C6,normalized_retention,91.42857142857143,alpha,sobol,first,0.9053148066391284,0.8938308712094005,0.9178257235156052
50/50,C6,normalized_retention,91.42857142857143,alpha,sobol,total,0.9583547365011983,0.8753466917654595,1.0375201022556446
50/50,C6,normalized_retention,91.42857142857143,alpha,morris,mu_star,0.18065500860500053,,
50/50,C6,normalized_retention,91.42857142857143,alpha,morris,sigma,0.04010047142953672,,
50/50,C6,normalized_retention,91.42857142857143,f_inf,sobol,first,-0.05141100935011078,-0.12868662945352385,0.025599893081053777
50/50,C6,normalized_retention,91.42857142857143,f_inf,sobol,total,3.0919025874494036e-14,2.6749168881498376e-14,3.617986888577632e-14
50/50,C6,normalized_retention,91.42857142857143,f_inf,morris,mu_star,3.517239775263636e-08,,
50/50,C6,normalized_retention,91.42857142857143,f_inf,morris,sigma,1.6064931195903973e-08,,
50/50,C6,normalized_retention,102.85714285714286,k,sobol,first,0.07023505220008286,-0.006437029934047039,0.14805672342414725
50/50,C6,normalized_retention,102.85714285714286,k,sobol,total,0.08648262128112146,0.07495804848039678,0.0986041587108549
50/50,C6,normalized_retention,102.85714285714286,k,morris,mu_star,0.06776775147523253,,
50/50,C6,normalized_retention,102.85714285714286,k,morris,sigma,0.025222613825110783,,
50/50,C6,normalized_retention,102.85714285714286,alpha,sobol,first,0.9101313298125343,0.8991809956137016,0.9219795144215144
50/50,C6,normalized_retention,102.85714285714286,alpha,sobol,total,0.9629809922198344,0.8799239390525168,1.04239063206932
50/50,C6,normalized_retention,102.85714285714286,alpha,morris,mu_star,0.1980194569517225,,
50/50,C6,normalized_retention,102.85714285714286,alpha,morris,sigma,0.043705842558648,,
50/50,C6,normalized_retention,102.85714285714286,f_inf,sobol,first,-0.05140150889912776,-0.1285310064583009,0.026493587450207898
50/50,C6,normalized_retention,102.85714285714286,f_inf,sobol,total,3.0191998150642755e-14,2.611127285873536e-14,3.5368059571066716e-14
50/50,C6,normalized_retention,102.85714285714286,f_inf,morris,mu_star,3.7972806041230986e-08,,
50/50,C6,normalized_retention,102.85714285714286,f_inf,morris,sigma,1.75608849883813e-08,,
50/50,C6,normalized_retention,114.28571428571429,k,sobol,first,0.0657209850205529,-0.011097336571735433,0.14359773576119111
50/50,C6,normalized_retention,114.28571428571429,k,sobol,total,0.08256014652193853,0.07156752549522655,0.09416502952466443
50/50,C6,normalized_retention,114.28571428571429,k,morris,mu_star,0.07152577355952214,,
50/50,C6,normalized_retention,114.28571428571429,k,morris,sigma,0.02661320668570427,,
50/50,C6,normalized_retention,114.28571428571429,alpha,sobol,first,0.9142244634272128,0.9037475517211301,0.925493979206991
50/50,C6,normalized_retention,114.28571428571429,alpha,sobol,total,0.9667859359196526,0.8836893338858699,1.045740403981955
50/50,C6,normalized_retention,114.28571428571429,alpha,morris,mu_star,0.21449150856889684,,
50/50,C6,normalized_retention,114.28571428571429,alpha,morris,sigma,0.046986608746738615,,
50/50,C6,normalized_retention,114.28571428571429,f_inf,sobol,first,-0.05137455304964411,-0.1282739907222809,0.027280341160354996
50/50,C6,normalized_retention,114.28571428571429,f_inf,sobol,total,2.962453028468106e-14,2.5615293149613836e-14,3.473338354754521e-14
50/50,C6,normalized_retention,114.28571428571429,f_inf,morris,mu_star,4.0625516001258076e-08,,
50/50,C6,normalized_retention,114.28571428571429,f_inf,morris,sigma,1.8971351737230598e-08,,
50/50,C6,normalized_retention,125.71428571428572,k,sobol,first,0.06182306030332574,-0.014719658423725213,0.13978082336406641
50/50,C6,normalized_retention,125.71428571428572,k,sobol,total,0.0791725897413689,0.06866481662072227,0.09031445222950447
50/50,C6,normalized_retention,125.71428571428572,k,morris,mu_star,0.07495668511041244,,
50/50,C6,normalized_retention,125.71428571428572,k,morris,sigma,0.027817385473741334,,
50/50,C6,normalized_retention,125.71428571428572,alpha,sobol,first,0.9177670223794937,0.9077160903876835,0.9285232014341532
50/50,C6,normalized_retention,125.71428571428572,alpha,sobol,total,0.9699731269252665,0.8868406746421326,1.0482100511230295
50/50,C6,normalized_retention,125.71428571428572,alpha,morris,mu_star,0.23014154151512697,,
50/50,C6,normalized_retention,125.71428571428572,alpha,morris,sigma,0.04996288811956314,,
50/50,C6,normalized_retention,125.71428571428572,f_inf,sobol,first,-0.051336684963993795,-0.12801953483645812,0.02794333313487685
50/50,C6,normalized_retention,125.71428571428572,f_inf,sobol,total,2.9176836641033285e-14,2.5225804318547598e-14,3.4231870976784095e-14
50/50,C6,normalized_retention,125.71428571428572,f_inf,morris,mu_star,4.314634029223274e-08,,
50/50,C6,normalized_retention,125.71428571428572,f_inf,morris,sigma,2.0303098807829607e-08,,
50/50,C6,normalized_retention,137.14285714285714,k,sobol,first,0.058405196397003034,-0.017884485366492318,0.1364654073512429
50/50,C6,normalized_retention,137.14285714285714,k,sobol,total,0.0762033272742656,0.06612906227125405,0.08692564906097476
50/50,C6,normalized_retention,137.14285714285714,k,morris,mu_star,0.07809550197721069,,
50/50,C6,normalized_retention,137.14285714285714,k,morris,sigma,0.02885392426963449,,
50/50,C6,normalized_retention,137.14285714285714,alpha,sobol,first,0.9208783568828591,0.9112150020844884,0.9312455973385536
50/50,C6,normalized_retention,137.14285714285714,alpha,sobol,total,0.972682579284634,0.8895144850516886,1.0502281243948322
50/50,C6,normalized_retention,137.14285714285714,alpha,morris,mu_star,0.24503092743372695,,
50/50,C6,normalized_retention,137.14285714285714,alpha,morris,sigma,0.052653966179197056,,
50/50,C6,normalized_retention,137.14285714285714,f_inf,sobol,first,-0.05129197822629572,-0.1277708586947713,0.028374764142177794
50/50,C6,normalized_retention,137.14285714285714,f_inf,sobol,total,2.8821644782255045e-14,2.491853043864207e-14,3.3821726929757e-14
50/50,C6,normalized_retention,137.14285714285714,f_inf,morris,mu_star,4.554822579105888e-08,,
50/50,C6,normalized_retention,137.14285714285714,f_inf,morris,sigma,2.156209128650981e-08,,
50/50,C6,normalized_retention,148.57142857142858,k,sobol,first,0.055370155410839894,-0.020686144090166874,0.13355059401096123
50/50,C6,normalized_retention,148.57142857142858,k,sobol,total,0.07356896350321483,0.06388652301685072,0.08390774765905294
50/50,C6,normalized_retention,148.57142857142858,k,morris,mu_star,0.08097175549755373,,
50/50,C6,normalized_retention,148.57142857142858,k,morris,sigma,0.029739422524232936,,
50/50,C6,normalized_retention,148.57142857142858,alpha,sobol,first,0.9236439187583442,0.9143363754531177,0.933666005817017
50/50,C6,normalized_retention,148.57142857142858,alpha,sobol,total,0.9750140836767898,0.891808395457115,1.0518943093719701
50/50,C6,normalized_retention,148.57142857142858,alpha,morris,mu_star,0.2592137311184036,,
50/50,C6,normalized_retention,148.57142857142858,alpha,morris,sigma,0.055078121664551914,,
50/50,C6,normalized_retention,148.57142857142858,f_inf,sobol,first,-0.05124305231932769,-0.1275295410918339,0.028785823150190397
50/50,C6,normalized_retention,148.57142857142858,f_inf,sobol,total,2.8539579862903406e-14,2.4676230880324356e-14,3.347869227465858e-14
50/50,C6,normalized_retention,148.57142857142858,f_inf,morris,mu_star,4.784198406604379e-08,,
50/50,C6,normalized_retention,148.57142857142858,f_inf,morris,sigma,2.275362951250634e-08,,
50/50,C6,normalized_retention,160.0,k,sobol,first,0.05264637753530155,-0.02319376903511238,0.13096183287758895
50/50,C6,normalized_retention,160.0,k,sobol,total,0.07120805657531178,0.06183752855949453,0.08119364709979929
50/50,C6,normalized_retention,160.0,k,morris,mu_star,0.08361070277111796,,
50/50,C6,normalized_retention,160.0,k,morris,sigma,0.030488646514725576,,
50/50,C6,normalized_retention,160.0,alpha,sobol,first,0.9261267401045542,0.91714825315057,0.9358357130855712
50/50,C6,normalized_retention,160.0,alpha,sobol,total,0.9770408802035363,0.8937942976521687,1.0532812412548098
50/50,C6,normalized_retention,160.0,alpha,morris,mu_star,0.2727379919497753,,
50/50,C6,normalized_retention,160.0,alpha,morris,sigma,0.05725256700187421,,
50/50,C6,normalized_retention,160.0,f_inf,sobol,first,-0.05119163439863228,-0.12729624609104584,0.029179607608967085
50/50,C6,normalized_retention,160.0,f_inf,sobol,total,2.831646555015383e-14,2.4486984030468442e-14,3.320466806204479e-14
50/50,C6,normalized_retention,160.0,f_inf,morris,mu_star,5.0036789944751805e-08,,
50/50,C6,normalized_retention,160.0,f_inf,morris,sigma,2.3882455603528678e-08,,
50/50,C6,normalized_retention,171.42857142857144,k,sobol,first,0.050179880028583534,-0.02545931558388165,0.12864267560061587
50/50,C6,normalized_retention,171.42857142857144,k,sobol,total,0.06907418828573607,0.06005065058456389,0.07873254466718045
50/50,C6,normalized_retention,171.42857142857144,k,morris,mu_star,0.08603419518877096,,
50/50,C6,normalized_retention,171.42857142857144,k,morris,sigma,0.031114799695455154,,
50/50,C6,normalized_retention,171.42857142857144,alpha,sobol,first,0.9283744954169975,0.9197021828416494,0.9377971140820041
50/50,C6,normalized_retention,171.42857142857144,alpha,sobol,total,0.9788180625169222,0.8955264495759463,1.054443163526936
50/50,C6,normalized_retention,171.42857142857144,alpha,morris,mu_star,0.28564671009910214,,
50/50,C6,normalized_retention,171.42857142857144,alpha,morris,sigma,0.05919344960992786,,
50/50,C6,normalized_retention,171.42857142857144,f_inf,sobol,first,-0.05113888523359522,-0.1270695766257358,0.029558497880822793
50/50,C6,normalized_retention,171.42857142857144,f_inf,sobol,total,2.8141668873684774e-14,2.4340703972151168e-14,3.298723432555736e-14
50/50,C6,normalized_retention,171.42857142857144,f_inf,morris,mu_star,5.2140534581579526e-08,,
50/50,C6,normalized_retention,171.42857142857144,f_inf,morris,sigma,2.495283749312198e-08,,
50/50,C6,normalized_retention,182.85714285714286,k,sobol,first,0.047929071396783596,-0.027522671096827826,0.1265494813436685
50/50,C6,normalized_retention,182.85714285714286,k,sobol,total,0.06713153136014398,0.05843950183605353,0.07643482095290173
50/50,C6,normalized_retention,182.85714285714286,k,morris,mu_star,0.08826131980266795,,
50/50,C6,normalized_retention,182.85714285714286,k,morris,sigma,0.03162974021749233,,
50/50,C6,normalized_retention,182.85714285714286,alpha,sobol,first,0.9304240225303222,0.9220380574647097,0.9395829453583144
50/50,C6,normalized_retention,182.85714285714286,alpha,sobol,total,0.9803879516588943,0.8970466688470252,1.0554637180125284
50/50,C6,normalized_retention,182.85714285714286,alpha,morris,mu_star,0.2979786194692956,,
50/50,C6,normalized_retention,182.85714285714286,alpha,morris,sigma,0.06091588527822681,,
50/50,C6,normalized_retention,182.85714285714286,f_inf,sobol,first,-0.05108559596227158,-0.12684555063652148,0.029924363948547222
50/50,C6,normalized_retention,182.85714285714286,f_inf,sobol,total,2.8007044306639856e-14,2.4230060313112282e-14,3.2816874515939184e-14
50/50,C6,normalized_retention,182.85714285714286,f_inf,morris,mu_star,5.416008201919453e-08,,
50/50,C6,normalized_retention,182.85714285714286,f_inf,morris,sigma,2.5968636244346882e-08,,
50/50,C6,normalized_retention,194.28571428571428,k,sobol,first,0.04586131858148268,-0.02941502687301402,0.12464790023414037
50/50,C6,normalized_retention,194.28571428571428,k,sobol,total,0.0653519168901454,0.056941583314379006,0.07429909962865845
50/50,C6,normalized_retention,194.28571428571428,k,morris,mu_star,0.0903088844979815,,
50/50,C6,normalized_retention,194.28571428571428,k,morris,sigma,0.03204415867590343,,
50/50,C6,normalized_retention,194.28571428571428,alpha,sobol,first,0.9323043160563549,0.9241873240194405,0.9412189583829491
50/50,C6,normalized_retention,194.28571428571428,alpha,sobol,total,0.981783649506831,0.8983877739629169,1.0566598649912757
50/50,C6,normalized_retention,194.28571428571428,alpha,morris,mu_star,0.30976880344345614,,
50/50,C6,normalized_retention,194.28571428571428,alpha,morris,sigma,0.06243400778072273,,
50/50,C6,normalized_retention,194.28571428571428,f_inf,sobol,first,-0.05103231090340965,-0.12663023530122605,0.030278702790192333
50/50,C6,normalized_retention,194.28571428571428,f_inf,sobol,total,2.7906237117873323e-14,2.4149410536259984e-14,3.2686162537206616e-14
50/50,C6,normalized_retention,194.28571428571428,f_inf,morris,mu_star,5.610146016077344e-08,,
50/50,C6,normalized_retention,194.28571428571428,f_inf,morris,sigma,2.693336014089005e-08,,
50/50,C6,normalized_retention,205.71428571428572,k,sobol,first,0.043950608017643944,-0.031161168507429778,0.12291046979989781
50/50,C6,normalized_retention,205.71428571428572,k,sobol,total,0.06371283705963908,0.05556560937279668,0.07232261834228151
50/50,C6,normalized_retention,205.71428571428572,k,morris,mu_star,0.09219179268483402,,
50/50,C6,normalized_retention,205.71428571428572,k,morris,sigma,0.032367725086155,,
50/50,C6,normalized_retention,205.71428571428572,alpha,sobol,first,0.934038567655178,0.9261751731538125,0.9427257402105503
50/50,C6,normalized_retention,205.71428571428572,alpha,sobol,total,0.9830314571043306,0.8997214416000358,1.057713660926067
50/50,C6,normalized_retention,205.71428571428572,alpha,morris,mu_star,0.32104919236518165,,
50/50,C6,normalized_retention,205.71428571428572,alpha,morris,sigma,0.06376102578089621,,
50/50,C6,normalized_retention,205.71428571428572,f_inf,sobol,first,-0.050979406325099896,-0.1264466921359033,0.03062273243929114
50/50,C6,normalized_retention,205.71428571428572,f_inf,sobol,total,2.7834210353452277e-14,2.4094283489981703e-14,3.258921087107253e-14
50/50,C6,normalized_retention,205.71428571428572,f_inf,morris,mu_star,5.7970007223684396e-08,,
50/50,C6,normalized_retention,205.71428571428572,f_inf,morris,sigma,2.7850209869823873e-08,,
50/50,C6,normalized_retention,217.14285714285714,k,sobol,first,0.04217591158980061,-0.032777181262379766,0.12126974608612395
50/50,C6,normalized_retention,217.14285714285714,k,sobol,total,0.06219605021801432,0.05429587467821392,0.07062978028195473
50/50,C6,normalized_retention,217.14285714285714,k,morris,mu_star,0.09392333791442266,,
50/50,C6,normalized_retention,217.14285714285714,k,morris,sigma,0.03260921185153774,,
50/50,C6,normalized_retention,217.14285714285714,alpha,sobol,first,0.9356455921359602,0.9280220712824263,0.9441199851803602
50/50,C6,normalized_retention,217.14285714285714,alpha,sobol,total,0.9841525621302195,0.9009684874893206,1.0586463040860972
50/50,C6,normalized_retention,217.14285714285714,alpha,morris,mu_star,0.33184897070200287,,
50/50,C6,normalized_retention,217.14285714285714,alpha,morris,sigma,0.0649092819453143,,
50/50,C6,normalized_retention,217.14285714285714,f_inf,sobol,first,-0.0509271422929225,-0.1263738797429716,0.030957458079976737
50/50,C6,normalized_retention,217.14285714285714,f_inf,sobol,total,2.7786915348941853e-14,2.406108626722916e-14,3.252128590030685e-14
50/50,C6,normalized_retention,217.14285714285714,f_inf,morris,mu_star,5.977048438687848e-08,,
50/50,C6,normalized_retention,217.14285714285714,f_inf,morris,sigma,2.8722115494544022e-08,,
50/50,C6,normalized_retention,228.57142857142858,k,sobol,first,0.040520019689730846,-0.03427590869088519,0.11912667926827646
50/50,C6,normalized_retention,228.57142857142858,k,sobol,total,0.0607865847839517,0.05308164145841813,0.06907504609285725
50/50,C6,normalized_retention,228.57142857142858,k,morris,mu_star,0.09551543922212014,,
50/50,C6,normalized_retention,228.57142857142858,k,morris,sigma,0.03277659767950224,,
50/50,C6,normalized_retention,228.57142857142858,alpha,sobol,first,0.9371408465200934,0.9297448565454067,0.9454154030300248
50/50,C6,normalized_retention,228.57142857142858,alpha,sobol,total,0.985164242625304,0.9021170069487765,1.059474997300396
50/50,C6,normalized_retention,228.57142857142858,alpha,morris,mu_star,0.34219491415975234,,
